record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
0d12e5376653079b,2009,1,1. Gieo cấy lúa đông xuân cả nước,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,18227.0,1000_ha,Actual,PL1
416aac1998ea53e8,2010,1,1. Gieo cấy lúa đông xuân cả nước,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,18810.0,1000_ha,Actual,PL1
07f968b3625a2c25,2009,1,- Miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,17202.0,1000_ha,Actual,PL1
854c92f72278f160,2010,1,- Miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,18071.0,1000_ha,Actual,PL1
14e60f6efc130247,2009,1,2. Thu hoạch lúa mùa miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,6803.0,1000_ha,Actual,PL1
2fd38541b0e19e55,2010,1,2. Thu hoạch lúa mùa miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,6470.0,1000_ha,Actual,PL1
f762a35120e044e5,2009,1,3. Gieo trồng màu lương thực(),Provincial,Cultivation,Màu lương thực,,Area_Planted,2824.0,1000_ha,Actual,PL1
f6a2a66f3bd6eac0,2010,1,3. Gieo trồng màu lương thực(),Provincial,Cultivation,Màu lương thực,,Area_Planted,2981.0,1000_ha,Actual,PL1
835637379456b501,2009,1,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,578.0,1000_ha,Actual,PL1
01286832af72af15,2010,1,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,694.0,1000_ha,Actual,PL1
66755d44305086c4,2009,1,4. Gieo trồng cây công nghiệp ngắn ngày(),Provincial,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,1047.0,1000_ha,Actual,PL1
04a1605edc6b269b,2010,1,4. Gieo trồng cây công nghiệp ngắn ngày(),Provincial,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,1272.0,1000_ha,Actual,PL1
05edd6f4b2cda2e6,2009,1,- Lạc,Provincial,Cultivation,Lạc,,Area_Planted,285.0,1000_ha,Actual,PL1
90f605c053ad98c8,2010,1,- Lạc,Provincial,Cultivation,Lạc,,Area_Planted,303.0,1000_ha,Actual,PL1
5938c0f92734c49c,2009,1,"5. Gieo trồng rau, đậu các loại()",Provincial,Cultivation,Rau đậu,,Area_Planted,2105.0,1000_ha,Actual,PL1
28af4cd47c0e727f,2010,1,"5. Gieo trồng rau, đậu các loại()",Provincial,Cultivation,Rau đậu,,Area_Planted,2266.0,1000_ha,Actual,PL1
cd148f3d897cb09c,2010,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,73896.0,ha,Actual,PL2
cd148f3d897cb09c,2010,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,26608.0,ha,Actual,PL2
cd148f3d897cb09c,2010,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,23855.0,ha,Actual,PL2
780ce988a1b0cb20,2010,1,Miền Bắc,Provincial,Cultivation,Ngô,,Area_Planted,9994.0,ha,Actual,PL2
cd148f3d897cb09c,2010,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1699.0,ha,Actual,PL2
524ad3a226b04b7b,2010,1,Miền Bắc,Provincial,Cultivation,Sắn,,Area_Planted,4069.0,ha,Actual,PL2
cd148f3d897cb09c,2010,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,10035.0,ha,Actual,PL2
f12e2139144f318d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,3763.0,ha,Actual,PL2
f12e2139144f318d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,4018.0,ha,Actual,PL2
f12e2139144f318d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,5387.0,ha,Actual,PL2
acbcb8719fba928d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Ngô,,Area_Planted,2354.0,ha,Actual,PL2
f12e2139144f318d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,3.0,ha,Actual,PL2
c5adca94143a7c2d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Sắn,,Area_Planted,0.0,ha,Actual,PL2
f12e2139144f318d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,796.0,ha,Actual,PL2
bcfcf07618f4580b,2010,1,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,902.0,ha,Actual,PL2
2147ef2cf66b0e36,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,186.0,ha,Actual,PL2
2147ef2cf66b0e36,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,1435.0,ha,Actual,PL2
2147ef2cf66b0e36,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,1714.0,ha,Actual,PL2
da8afe09e216dd26,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,2635.0,ha,Actual,PL2
da8afe09e216dd26,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,438.0,ha,Actual,PL2
da8afe09e216dd26,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,821.0,ha,Actual,PL2
9aaa8dacb7b0d574,2010,1,Vĩnh Phúc,Provincial,Cultivation,Ngô,,Area_Planted,606.0,ha,Actual,PL2
da8afe09e216dd26,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,3.0,ha,Actual,PL2
da8afe09e216dd26,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,212.0,ha,Actual,PL2
a1a6ceaa46de1ea3,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,235.0,ha,Actual,PL2
a1a6ceaa46de1ea3,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,764.0,ha,Actual,PL2
16acc1ce54b1de2a,2010,1,Bắc Ninh,Provincial,Cultivation,Ngô,,Area_Planted,180.0,ha,Actual,PL2
